s_id	sentence	target_tags	opinion_words_tags
train-618	The food 's as good as ever .	The\O food\B 's\O as\O good\O as\O ever\O .\O	The\O food\O 's\O as\O good\B as\O ever\O .\O
train-619	The food there is so good that even to order out the wait is incredible .	The\O food\B there\O is\O so\O good\O that\O even\O to\O order\O out\O the\O wait\O is\O incredible\O .\O	The\O food\O there\O is\O so\O good\B that\O even\O to\O order\O out\O the\O wait\O is\O incredible\O .\O
train-620	The food there is so good that even to order out the wait is incredible .	The\O food\O there\O is\O so\O good\O that\O even\O to\O order\O out\O the\O wait\B is\O incredible\O .\O	The\O food\O there\O is\O so\O good\O that\O even\O to\O order\O out\O the\O wait\O is\O incredible\B .\O
train-621	For many people , this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic .	For\O many\O people\O ,\O this\O may\O not\O seem\O like\O Aunthentic\O Thai\B food\I because\O most\O places\O in\O NYC\O arent\O quite\O authentic\O .\O	For\O many\O people\O ,\O this\O may\O not\O seem\O like\O Aunthentic\O Thai\O food\O because\O most\O places\O in\O NYC\O arent\O quite\O authentic\B .\O
train-622	I could have drank 4 glasses of water and still been parched - so watch out .	I\O could\O have\O drank\O 4\O glasses\B of\I water\I and\O still\O been\O parched\O -\O so\O watch\O out\O .\O	I\O could\O have\O drank\O 4\O glasses\O of\O water\O and\O still\O been\O parched\B -\O so\O watch\O out\O .\O
train-623	The food is reliable and the price is moderate .	The\O food\B is\O reliable\O and\O the\O price\O is\O moderate\O .\O	The\O food\O is\O reliable\B and\O the\O price\O is\O moderate\O .\O
train-624	The food is reliable and the price is moderate .	The\O food\O is\O reliable\O and\O the\O price\B is\O moderate\O .\O	The\O food\O is\O reliable\O and\O the\O price\O is\O moderate\B .\O
train-625	I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !	I\O like\O Cafe\O Noir\O dont\O get\O me\O wrong\O ,\O it\O is\O jsut\O that\O the\O people\B who\O work\O there\O are\O evil\O and\O incompetent\O !\O !\O	I\O like\O Cafe\O Noir\O dont\O get\O me\O wrong\O ,\O it\O is\O jsut\O that\O the\O people\O who\O work\O there\O are\O evil\B and\O incompetent\B !\O !\O
train-626	We love the food , drinks , and atmosphere !	We\O love\O the\O food\B ,\O drinks\O ,\O and\O atmosphere\O !\O	We\O love\B the\O food\O ,\O drinks\O ,\O and\O atmosphere\O !\O
train-627	We love the food , drinks , and atmosphere !	We\O love\O the\O food\O ,\O drinks\B ,\O and\O atmosphere\O !\O	We\O love\B the\O food\O ,\O drinks\O ,\O and\O atmosphere\O !\O
train-628	We love the food , drinks , and atmosphere !	We\O love\O the\O food\O ,\O drinks\O ,\O and\O atmosphere\B !\O	We\O love\B the\O food\O ,\O drinks\O ,\O and\O atmosphere\O !\O
train-629	Food was very good as well , considering that we tried the budget selection ( though I wish the pork belly that I ordered was roasted a bit longer , so that fat was more of a melt-in-your-mouth experience ) .	Food\B was\O very\O good\O as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\O belly\O that\O I\O ordered\O was\O roasted\O a\O bit\O longer\O ,\O so\O that\O fat\O was\O more\O of\O a\O melt-in-your-mouth\O experience\O )\O .\O	Food\O was\O very\O good\B as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\O belly\O that\O I\O ordered\O was\O roasted\O a\O bit\O longer\O ,\O so\O that\O fat\O was\O more\O of\O a\O melt-in-your-mouth\O experience\O )\O .\O
train-630	Food was very good as well , considering that we tried the budget selection ( though I wish the pork belly that I ordered was roasted a bit longer , so that fat was more of a melt-in-your-mouth experience ) .	Food\O was\O very\O good\O as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\B belly\I that\O I\O ordered\O was\O roasted\O a\O bit\O longer\O ,\O so\O that\O fat\O was\O more\O of\O a\O melt-in-your-mouth\O experience\O )\O .\O	Food\O was\O very\O good\O as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\O belly\O that\O I\O ordered\O was\O roasted\O a\O bit\O longer\O ,\O so\O that\O fat\O was\O more\O of\O a\O melt-in-your-mouth\B experience\O )\O .\O
train-631	Food was very good as well , considering that we tried the budget selection ( though I wish the pork belly that I ordered was roasted a bit longer , so that fat was more of a melt-in-your-mouth experience ) .	Food\O was\O very\O good\O as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\O belly\O that\O I\O ordered\O was\O roasted\O a\O bit\O longer\O ,\O so\O that\O fat\B was\O more\O of\O a\O melt-in-your-mouth\O experience\O )\O .\O	Food\O was\O very\O good\O as\O well\O ,\O considering\O that\O we\O tried\O the\O budget\O selection\O (\O though\O I\O wish\O the\O pork\O belly\O that\O I\O ordered\O was\O roasted\O a\O bit\O longer\B ,\O so\O that\O fat\O was\O more\O of\O a\O melt-in-your-mouth\O experience\O )\O .\O
train-632	I could n't reccommend their Godmother pizza any higher .	I\O could\O n't\O reccommend\O their\O Godmother\B pizza\I any\O higher\O .\O	I\O could\O n't\O reccommend\B their\O Godmother\O pizza\O any\O higher\O .\O
train-633	If you go to Roth 's try to be served by Mike , he is GREAT ! !	If\O you\O go\O to\O Roth\O 's\O try\O to\O be\O served\B by\O Mike\O ,\O he\O is\O GREAT\O !\O !\O	If\O you\O go\O to\O Roth\O 's\O try\O to\O be\O served\O by\O Mike\O ,\O he\O is\O GREAT\B !\I !\O
train-634	Personal pans are the perfect size for those hungry nights .	Personal\B pans\I are\O the\O perfect\O size\O for\O those\O hungry\O nights\O .\O	Personal\O pans\O are\O the\O perfect\B size\O for\O those\O hungry\O nights\O .\O
train-635	The rice was poor quality and was cooked so badly it was hard .	The\O rice\B was\O poor\O quality\O and\O was\O cooked\O so\O badly\O it\O was\O hard\O .\O	The\O rice\O was\O poor\B quality\I and\O was\O cooked\B so\I badly\I it\O was\O hard\B .\O
train-636	The rice was poor quality and was cooked so badly it was hard .	The\O rice\O was\O poor\O quality\B and\O was\O cooked\O so\O badly\O it\O was\O hard\O .\O	The\O rice\O was\O poor\B quality\O and\O was\O cooked\O so\O badly\O it\O was\O hard\O .\O
train-637	The rice was poor quality and was cooked so badly it was hard .	The\O rice\O was\O poor\O quality\O and\O was\O cooked\B so\O badly\O it\O was\O hard\O .\O	The\O rice\O was\O poor\O quality\O and\O was\O cooked\O so\O badly\B it\O was\O hard\O .\O
train-638	The ingredients taste fresher , the crust is thinner and crispier , the slice is less oily , and it 's never burnt like it occasionally is at Joe 's .	The\O ingredients\O taste\O fresher\O ,\O the\O crust\B is\O thinner\O and\O crispier\O ,\O the\O slice\O is\O less\O oily\O ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O	The\O ingredients\O taste\O fresher\O ,\O the\O crust\O is\O thinner\B and\O crispier\B ,\O the\O slice\O is\O less\O oily\O ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O
train-639	The ingredients taste fresher , the crust is thinner and crispier , the slice is less oily , and it 's never burnt like it occasionally is at Joe 's .	The\O ingredients\B taste\O fresher\O ,\O the\O crust\O is\O thinner\O and\O crispier\O ,\O the\O slice\O is\O less\O oily\O ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O	The\O ingredients\O taste\O fresher\B ,\O the\O crust\O is\O thinner\O and\O crispier\O ,\O the\O slice\O is\O less\O oily\O ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O
train-640	The ingredients taste fresher , the crust is thinner and crispier , the slice is less oily , and it 's never burnt like it occasionally is at Joe 's .	The\O ingredients\O taste\O fresher\O ,\O the\O crust\O is\O thinner\O and\O crispier\O ,\O the\O slice\B is\O less\O oily\O ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O	The\O ingredients\O taste\O fresher\O ,\O the\O crust\O is\O thinner\O and\O crispier\O ,\O the\O slice\O is\O less\B oily\I ,\O and\O it\O 's\O never\O burnt\O like\O it\O occasionally\O is\O at\O Joe\O 's\O .\O
train-641	Joe 's Pizza used to have the best slice until this pizzeria opened up .	Joe\O 's\O Pizza\O used\O to\O have\O the\O best\O slice\B until\O this\O pizzeria\O opened\O up\O .\O	Joe\O 's\O Pizza\O used\O to\O have\O the\O best\B slice\O until\O this\O pizzeria\O opened\O up\O .\O
train-642	A very inviting restaurant , with friendly service .	A\O very\O inviting\O restaurant\O ,\O with\O friendly\O service\B .\O	A\O very\O inviting\O restaurant\O ,\O with\O friendly\B service\O .\O
train-643	The menu was impressive with selections ranging from a burger , to steak , to escargot .	The\O menu\B was\O impressive\O with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\O .\O	The\O menu\O was\O impressive\B with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\O .\O
train-644	The menu was impressive with selections ranging from a burger , to steak , to escargot .	The\O menu\O was\O impressive\O with\O selections\O ranging\O from\O a\O burger\B ,\O to\O steak\O ,\O to\O escargot\O .\O	The\O menu\O was\O impressive\B with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\O .\O
train-645	The menu was impressive with selections ranging from a burger , to steak , to escargot .	The\O menu\O was\O impressive\O with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\B ,\O to\O escargot\O .\O	The\O menu\O was\O impressive\B with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\O .\O
train-646	The menu was impressive with selections ranging from a burger , to steak , to escargot .	The\O menu\O was\O impressive\O with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\B .\O	The\O menu\O was\O impressive\B with\O selections\O ranging\O from\O a\O burger\O ,\O to\O steak\O ,\O to\O escargot\O .\O
train-647	For the location , the prices are very reasonable .	For\O the\O location\O ,\O the\O prices\B are\O very\O reasonable\O .\O	For\O the\O location\O ,\O the\O prices\O are\O very\O reasonable\B .\O
train-648	For the location , the prices are very reasonable .	For\O the\O location\B ,\O the\O prices\O are\O very\O reasonable\O .\O	For\O the\O location\O ,\O the\O prices\O are\O very\O reasonable\B .\O
train-649	It is the type of place to run into old friends and have a late , raucus dinner .	It\O is\O the\O type\O of\O place\O to\O run\O into\O old\O friends\O and\O have\O a\O late\O ,\O raucus\O dinner\B .\O	It\O is\O the\O type\O of\O place\O to\O run\O into\O old\O friends\O and\O have\O a\O late\O ,\O raucus\B dinner\O .\O
train-650	Decor leaves something to be desired .	Decor\B leaves\O something\O to\O be\O desired\O .\O	Decor\O leaves\O something\O to\O be\O desired\B .\O
train-651	And the bill was outragous .	And\O the\O bill\B was\O outragous\O .\O	And\O the\O bill\O was\O outragous\B .\O
train-652	though the service could be better ( possibly due to more than one very large group in the house ) , it is very cordial and warm , as is the general clientele .	though\O the\O service\B could\O be\O better\O (\O possibly\O due\O to\O more\O than\O one\O very\O large\O group\O in\O the\O house\O )\O ,\O it\O is\O very\O cordial\O and\O warm\O ,\O as\O is\O the\O general\O clientele\O .\O	though\O the\O service\O could\B be\I better\I (\O possibly\O due\O to\O more\O than\O one\O very\O large\O group\O in\O the\O house\O )\O ,\O it\O is\O very\O cordial\B and\O warm\B ,\O as\O is\O the\O general\O clientele\O .\O
train-653	Its an excellent place to relax and the food is one of the best in the city of New York .	Its\O an\O excellent\O place\B to\O relax\O and\O the\O food\O is\O one\O of\O the\O best\O in\O the\O city\O of\O New\O York\O .\O	Its\O an\O excellent\B place\O to\O relax\O and\O the\O food\O is\O one\O of\O the\O best\O in\O the\O city\O of\O New\O York\O .\O
train-654	Its an excellent place to relax and the food is one of the best in the city of New York .	Its\O an\O excellent\O place\O to\O relax\O and\O the\O food\B is\O one\O of\O the\O best\O in\O the\O city\O of\O New\O York\O .\O	Its\O an\O excellent\O place\O to\O relax\O and\O the\O food\O is\O one\O of\O the\O best\B in\O the\O city\O of\O New\O York\O .\O
train-655	While the prices are nothing special , the portions are huge .	While\O the\O prices\B are\O nothing\O special\O ,\O the\O portions\O are\O huge\O .\O	While\O the\O prices\O are\O nothing\O special\B ,\O the\O portions\O are\O huge\O .\O
train-656	While the prices are nothing special , the portions are huge .	While\O the\O prices\O are\O nothing\O special\O ,\O the\O portions\B are\O huge\O .\O	While\O the\O prices\O are\O nothing\O special\B ,\O the\O portions\O are\O huge\O .\O
train-657	Beef noodle soup is good as well .	Beef\B noodle\I soup\I is\O good\O as\O well\O .\O	Beef\O noodle\O soup\O is\O good\B as\O well\O .\O
train-658	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\B is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\O was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\B and\O cozy\B ,\O service\O was\O great\O and\O the\O food\O was\O excellent\O !\O
train-659	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\B was\O great\O and\O the\O food\O was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\B and\O the\O food\O was\O excellent\O !\O
train-660	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\B was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\O was\O excellent\B !\O
train-661	The food was very good , a great deal , and the place its self was great .	The\O food\B was\O very\O good\O ,\O a\O great\O deal\O ,\O and\O the\O place\O its\O self\O was\O great\O .\O	The\O food\O was\O very\O good\B ,\O a\O great\O deal\O ,\O and\O the\O place\O its\O self\O was\O great\O .\O
train-662	The food was very good , a great deal , and the place its self was great .	The\O food\O was\O very\O good\O ,\O a\O great\O deal\O ,\O and\O the\O place\B its\O self\O was\O great\O .\O	The\O food\O was\O very\O good\O ,\O a\O great\O deal\O ,\O and\O the\O place\O its\O self\O was\O great\B .\O
train-663	Great bagels , spreads and a good place to hang out in .	Great\O bagels\B ,\O spreads\O and\O a\O good\O place\O to\O hang\O out\O in\O .\O	Great\B bagels\O ,\O spreads\O and\O a\O good\O place\O to\O hang\O out\O in\O .\O
train-664	Great bagels , spreads and a good place to hang out in .	Great\O bagels\O ,\O spreads\B and\O a\O good\O place\O to\O hang\O out\O in\O .\O	Great\B bagels\O ,\O spreads\O and\O a\O good\O place\O to\O hang\O out\O in\O .\O
train-665	Decor is minimalist and clean - nothing to distract or commend .	Decor\B is\O minimalist\O and\O clean\O -\O nothing\O to\O distract\O or\O commend\O .\O	Decor\O is\O minimalist\B and\O clean\B -\O nothing\O to\O distract\O or\O commend\O .\O
train-666	I had a huge pastrami sandwich on a roll .	I\O had\O a\O huge\O pastrami\B sandwich\I on\O a\O roll\O .\O	I\O had\O a\O huge\B pastrami\O sandwich\O on\O a\O roll\O .\O
